row_no,evidence_grade,legacy_partner_source,legacy_partner_id,partner_name,tax_number,sources,source_row_count,blockers,recommended_next_task
599,missing_tax_company_supplier_pair_review,company;supplier,3a8e1c526df247edbb9418e92593e421,和田市庆发建材销售部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
600,missing_tax_company_supplier_pair_review,company;supplier,0de58b393e374d9db6720b0464c3b4a4,和田市恒康塑料有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
601,missing_tax_company_supplier_pair_review,company;supplier,e7b2d74945bc4dc8ab83cf425b2b9a7f,和田市科正电子图文店,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
602,missing_tax_company_supplier_pair_review,company;supplier,dfcc6dbeac9d4279a39d7ff7040f6171,和田市经天纬地测绘仪器通讯设备销售部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
603,missing_tax_company_supplier_pair_review,company;supplier,1d2a2038898844e79d16049fd7158b3b,和田市金牛彩钢制品加工厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
604,missing_tax_company_supplier_pair_review,company;supplier,a57ae482aca74a4aaf050db41a4c2462,和田市顺鼎钢结构加工厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
605,missing_tax_company_supplier_pair_review,company;supplier,37fe15cb591949fbb6e8fbd2eaa0aace,哈尔滨绿岛净化彩钢板有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
629,missing_tax_company_supplier_pair_review,company;supplier,11b1be5840bd455b9382d98a85d204da,喜德县李子乡史党村页岩砖厂（普通合伙）,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
632,missing_tax_company_duplicate_review,cooperat_company,2ebcc4db-824d-460a-a666-e3aca0ba2316,四川七星劳务有限公司成都分公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
636,missing_tax_company_supplier_pair_review,company;supplier,26a1d219903b4da7856daa73a302bb2b,四川世纪创联电气设备有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
638,missing_tax_company_supplier_pair_review,company;supplier,5264ac02952e4ed3ad3636c3d63545dc,四川中信达能源有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
639,missing_tax_company_supplier_pair_review,company;supplier,9e038d9fed8745eabe1470505582a391,四川中创信合工程咨询有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
645,missing_tax_company_supplier_pair_review,company;supplier,aa885796517f4dff9533aa422803806b,四川中润鼎盛建设工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
650,missing_tax_company_supplier_pair_review,company;supplier,b10e1e77bcd84313a1c5bbdf1eb08a5e,四川中硕检测技术有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
652,missing_tax_company_supplier_pair_review,company;supplier,5c027c4857994e54b54bae462129e0c0,四川中科众鑫商贸有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
656,missing_tax_company_supplier_pair_review,company;supplier,5d9095d272714933a8abcc9aa56d0930,四川久远智能消防设备有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
657,missing_tax_company_supplier_pair_review,company;supplier,f8a3807997fd463ca0618d6493f8782f,四川乔智广告有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
660,missing_tax_company_supplier_pair_review,company;supplier,44273f73545a4af883c272ba78964d49,四川亿铠金属制品有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
663,missing_tax_company_supplier_pair_review,company;supplier,a5903d99a2d24c33a87f54dd7cc029a5,四川优谦能源有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
664,missing_tax_company_supplier_pair_review,company;supplier,1c622929cb634c5faa44719e86de8fcd,四川优邦建设工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
666,missing_tax_company_duplicate_review,cooperat_company,a0ebb98bce7d49d5ae07871c2fe012dc,四川伟腾律师事务所,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
667,missing_tax_company_supplier_pair_review,company;supplier,c97dbbb32e774d9984ea34b439ce55eb,四川佰科建筑保温工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
669,missing_tax_company_supplier_pair_review,company;supplier,74672ca2db4b49dd81d34bf63243c8f8,四川佳月建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
670,missing_tax_company_supplier_pair_review,company;supplier,05a3fe0c3d4c44b696a263c0731f8f93,四川佳豪融兴胶粘制品有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
671,missing_tax_company_duplicate_review,cooperat_company,3a9d62bec8fd47b18e2d7cc715be775e,四川保盛建设集团有限公司,,company,4,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
677,missing_tax_company_duplicate_review,cooperat_company,2be3860a5645448ea6e4d3aa7fbb4780,四川信联云航科技有限公司,,company,6,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
678,missing_tax_company_supplier_pair_review,company;supplier,8142fb653b3142d281d59e17cff8e954,四川元厚信招标代理有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
681,missing_tax_company_supplier_pair_review,company;supplier,bbdeac28197d4692882d4110bf80e3ce,四川先晟工程咨询有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
685,missing_tax_company_supplier_pair_review,company;supplier,7f2cf685b8b14bb7aff5f611beb5680f,四川兴大辰特种玻璃有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
686,missing_tax_company_duplicate_review,cooperat_company,315fb24390284169994604287c617fc6,四川兴溯道劳务有限公司,,company,6,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
689,missing_tax_company_duplicate_review,cooperat_company,0010a8bd2fba4fe68eec1bfca50a5b17,四川兴诚信工程造价事务所有限公司,,company,6,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
690,missing_tax_company_supplier_pair_review,company;supplier,bee470357ad945ab9935d85ddfd8252b,四川典扬环保科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
693,missing_tax_company_supplier_pair_review,company;supplier,bf762f1eeadd4f79a6b50bbc814c8585,四川凯捷质量检测有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
694,missing_tax_company_duplicate_review,cooperat_company,6d7824667f8e43cea69c84641aa02b68,四川分包单位测试单位,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
695,missing_tax_company_supplier_pair_review,company;supplier,aa7ebae12f014cbebe04a0c1b2a5304d,四川创景智远科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
701,missing_tax_company_supplier_pair_review,company;supplier,c1c6dd30303d43c3929d900f921f219c,四川华工工程质量检测有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
704,missing_tax_company_supplier_pair_review,company;supplier,4649294f500d45feb78f2115b837f9ea,四川华界建筑工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
707,missing_tax_company_supplier_pair_review,company;supplier,e35232a4329a494e8420f79fffd500a7,四川华金非融资性担保有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
709,missing_tax_company_supplier_pair_review,company;supplier,08eef0947b3e41c3b482e17130364cf6,四川卓远企业征信咨询有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
711,missing_tax_company_supplier_pair_review,company;supplier,f69b9695316b4feea79eefaf611e8ea8,四川南玻节能玻璃有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
715,missing_tax_company_supplier_pair_review,company;supplier,59be26ad1cf24081954a1d6bdca643eb,四川卡地乐地坪涂料有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
716,missing_tax_company_supplier_pair_review,company;supplier,71fb682551c540179ca52c602f545bcc,四川厚裕建设工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
717,missing_tax_company_supplier_pair_review,company;supplier,c190e88618134dd78973860d80adc914,四川叁仁科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
718,missing_tax_company_supplier_pair_review,company;supplier,8344d69c08d74c148d3cfad21ecc8841,四川友盛建设工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
720,missing_tax_company_supplier_pair_review,company;supplier,d990d4607f154407ad6fa65faf216a7e,四川友谊劳务有限公司第一分公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
723,missing_tax_company_supplier_pair_review,company;supplier,4839a11b3e0b4d7c9562d590eff96610,四川同华清运有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
724,missing_tax_company_supplier_pair_review,company;supplier,2b9b3981ae1a47b39a4c50b182a10778,四川启展商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
725,missing_tax_company_duplicate_review,cooperat_company,322962C05B7C4FFABE86FD6DA3D6F2A7,四川启美实业有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
727,missing_tax_company_supplier_pair_review,company;supplier,49bb59cf8af44ae8be67c342bf07b746,四川和瑞智慧农业发展有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
